brand,engine_type,fuel,transmission,km,price,year
CUPRA,"Formentor 1,4 e-HYBRID DSG 204k",hybrid,automatická převodovka,31569.0,774000,2023.0
Škoda,"OCTAVIA SELECTION 1,5 TSI 110 kW",benzín,manuální převodovka,21901.0,622000,2024.0
Škoda,"SUPERB COMBI SEL. 2,0 TSI DSG 4x4 195kW",benzín,automatická převodovka,32942.0,1059900,2024.0
Audi,A3 Spb S line 35 TDI S tronic,nafta,automatická převodovka,38678.0,600000,2022.0
Škoda,"KODIAQ SELECTION 2,0 TDI 142 kW DSG 4x4",nafta,automatická převodovka,0.0,1540600,2026.0
Škoda,"OCTAVIA TOP SELECTION 1,5 TSI 110 kW",benzín,manuální převodovka,12679.0,619900,2024.0
Škoda,"KODIAQ SELECTION 2,0 TDI 142 kW DSG 4x4",nafta,automatická převodovka,21506.0,1232000,2024.0
Škoda,"SCALA SELECTION 1,0 TSI 85 kW",benzín,manuální převodovka,0.0,534300,2026.0
Škoda,"SCALA SELECTION 1,0 TSI 85 kW DSG",benzín,automatická převodovka,0.0,603800,2026.0
Škoda,"SCALA SELECTION 1,0 TSI 85 kW DSG",benzín,automatická převodovka,0.0,599000,2026.0
Škoda,"SCALA SELECTION 1,0 TSI 85 kW DSG",benzín,automatická převodovka,0.0,643700,2026.0
Škoda,"SUPERB COMBI AMBITION 2,0 TDI 103kW",nafta,manuální převodovka,301781.0,189900,2015.0
Škoda,"KAROQ SELECTION 1,5 TSI 110 kW DSG",benzín,automatická převodovka,0.0,765000,2026.0
Škoda,"KAROQ SELECTION 1,5 TSI 110 kW DSG",benzín,automatická převodovka,0.0,765000,2026.0
Škoda,"FABIA SELECTION 1,0 TSI 70 kW",benzín,manuální převodovka,24691.0,369900,2024.0
CUPRA,Leon SP 1.5 eTSI 150k DSG,hybrid,automatická převodovka,0.0,789900,2026.0
Volkswagen,T-Cross Style 1.0 TSI 85 kW 7DSG,benzín,automatická převodovka,0.0,769300,2026.0
Volkswagen,T-Cross Style 1.0 TSI 85 kW 7DSG,benzín,automatická převodovka,0.0,776800,2026.0
Volkswagen,T-Cross Style 1.0 TSI 85 kW 7DSG,benzín,automatická převodovka,0.0,776800,2026.0
Hyundai,"i30 2,0 T-GDi 202 kW N Performan",benzín,manuální převodovka,151003.0,429900,2018.0
Volkswagen,"Golf People 1,5 eTSI 85 kW 7DSG mHEV",benzín,automatická převodovka,0.0,650670,2026.0
Volkswagen,"Golf People 1,5 eTSI 85 kW 7DSG mHEV",benzín,automatická převodovka,0.0,653700,2026.0
Volkswagen,"Golf People 1,5 eTSI 85 kW 7DSG mHEV",benzín,automatická převodovka,0.0,650670,2026.0
Volkswagen,"Golf People 1,5 eTSI 85 kW 7DSG mHEV",benzín,automatická převodovka,0.0,650670,2026.0
Volkswagen,"Golf People 1,5 eTSI 85 kW 7DSG mHEV",benzín,automatická převodovka,0.0,650670,2026.0
Volkswagen,"Golf People 1,5 eTSI 85 kW 7DSG mHEV",benzín,automatická převodovka,0.0,650670,2026.0
Volkswagen,"Golf People 1,5 eTSI 85 kW 7DSG mHEV",benzín,automatická převodovka,0.0,650670,2026.0
Volkswagen,"Golf People 1,5 TSI 85 kW 6G",benzín,manuální převodovka,0.0,580900,2026.0
Volkswagen,"Golf People 1,5 TSI 85 kW 6G",benzín,manuální převodovka,0.0,580900,2026.0
Volkswagen,"Golf People 1,5 TSI 85 kW 6G",benzín,manuální převodovka,0.0,580900,2026.0
Volkswagen,"Golf People 1,5 TSI 85 kW 6G",benzín,manuální převodovka,0.0,580900,2026.0
Volkswagen,"Golf Variant People 1,5 TSI 110 kW 6G",benzín,manuální převodovka,0.0,802400,2026.0
Volkswagen,"Golf Variant People 1,5 TSI 110 kW 6G",benzín,manuální převodovka,0.0,802400,2026.0
Volkswagen,"Golf Variant People 1,5 TSI 110 kW 6G",benzín,manuální převodovka,0.0,812600,2026.0
Volkswagen,"Golf Variant People 1,5 TSI 110 kW 6G",benzín,manuální převodovka,0.0,812600,2026.0
Volkswagen,"Golf Variant People 1,5 TSI 110 kW 6G",benzín,manuální převodovka,0.0,812600,2026.0
Volkswagen,"Golf Variant People 1,5 TSI 110 kW 6G",benzín,manuální převodovka,0.0,812600,2026.0
Volkswagen,"Golf Variant People 1,5 TSI 110 kW 6G",benzín,manuální převodovka,0.0,802400,2026.0
Volkswagen,"Golf Variant People 1,5 TSI 110 kW 6G",benzín,manuální převodovka,0.0,802400,2026.0
Volkswagen,"Golf Variant People 1,5 TSI 110 kW 6G",benzín,manuální převodovka,0.0,802400,2026.0
Volkswagen,"Golf Variant People 1,5 TSI 110 kW 6G",benzín,manuální převodovka,0.0,802400,2026.0
Volkswagen,"Golf Variant People 1,5 TSI 110 kW 6G",benzín,manuální převodovka,0.0,802400,2026.0
Volkswagen,"Golf Variant People 1,5 TSI 110 kW 6G",benzín,manuální převodovka,0.0,802400,2026.0
Volkswagen,"Golf Variant People 1,5 TSI 110 kW 6G",benzín,manuální převodovka,0.0,802400,2026.0
Volkswagen,"Tayron Elegance 2,0 TSI 150 kW 4MOT",benzín,automatická převodovka,0.0,1460000,2026.0
Volkswagen,"Tayron Elegance 2,0 TSI 150 kW 4MOT",benzín,automatická převodovka,0.0,1470200,2026.0
Volkswagen,"Tayron Elegance 2,0 TSI 150 kW 4MOT",benzín,automatická převodovka,0.0,1474200,2026.0
Volkswagen,"Tayron Elegance 2,0 TSI 150 kW 4MOT",benzín,automatická převodovka,0.0,1470200,2026.0
Volkswagen,"Tayron R-Line People 2,0 TDI 110 kW",nafta,automatická převodovka,0.0,1518800,2026.0
Volkswagen,"Tayron R-Line People 2,0 TDI 110 kW",nafta,automatická převodovka,0.0,1507600,2026.0
Volkswagen,"Tayron R-Line People 2,0 TDI 110 kW",nafta,automatická převodovka,0.0,1507600,2026.0
Volkswagen,"Tayron R-Line People 2,0 TDI 110 kW",nafta,automatická převodovka,0.0,1507600,2026.0
Volkswagen,"T-Roc Life 1,5 eTSI 110 kW 7DSG",benzín,automatická převodovka,0.0,776000,2026.0
Volkswagen,"T-Roc Life 1,5 eTSI 85 kW 7DSG",benzín,automatická převodovka,0.0,727000,2026.0
Volkswagen,"T-Roc Style 1,5 eTSI 110 kW 7DSG",benzín,automatická převodovka,0.0,1019500,2026.0
Volkswagen,"T-Roc Style 1,5 eTSI 110 kW 7DSG",benzín,automatická převodovka,0.0,1016300,2026.0
Volkswagen,"T-Roc Style 1,5 eTSI 110 kW 7DSG",benzín,automatická převodovka,0.0,1008100,2026.0
Volkswagen,"T-Roc R-Line 1,5 eTSI 110 kW 7DSG",benzín,automatická převodovka,0.0,1072100,2026.0
Volkswagen,"T-Roc R-Line 1,5 eTSI 110 kW 7DSG",benzín,automatická převodovka,0.0,1075400,2026.0
Volkswagen,"T-Roc R-Line 1,5 eTSI 110 kW 7DSG",benzín,automatická převodovka,0.0,1054600,2026.0
Volkswagen,"Tayron R-Line People 2,0 TDI 110 kW",nafta,automatická převodovka,0.0,1511700,2026.0
Volkswagen,"Tayron R-Line People 2,0 TDI 110 kW",nafta,automatická převodovka,0.0,1507600,2026.0
Volkswagen,"Tayron R-Line People 2,0 TDI 110 kW",nafta,automatická převodovka,0.0,1507600,2026.0
Volkswagen,"Tiguan R-Line 1,5 eTSI 110 kW mHEV",benzín,automatická převodovka,5000.0,1025000,2025.0
Volkswagen,"Taigo Style 1,0 TSI 85 kW 7DSG",benzín,automatická převodovka,0.0,595000,2026.0
Volkswagen,"Taigo Style 1,0 TSI 85 kW 7DSG",benzín,automatická převodovka,5000.0,565000,2025.0
Volkswagen,"Taigo Style 1,0 TSI 85 kW 7DSG",benzín,automatická převodovka,0.0,603000,2026.0
Volkswagen,"Taigo Style 1,0 TSI 85 kW 7DSG",benzín,automatická převodovka,0.0,606000,2026.0
Volkswagen,"Taigo Style 1,0 TSI 85 kW 7DSG",benzín,automatická převodovka,0.0,606000,2026.0
Volkswagen,"Taigo Style 1,0 TSI 85 kW 7DSG",benzín,automatická převodovka,0.0,593000,2026.0
Škoda,"OCTAVIA TOP SELECTION 1,5 TSI 110 kW DSG",benzín,automatická převodovka,29800.0,654000,2024.0
Škoda,"SCALA TOP SELECTION 1,0 TSI 85 kW DSG",benzín,automatická převodovka,42863.0,474000,2024.0
Škoda,"OCTAVIA COMBI TOP SELECTION 2,0 TDI DSG",nafta,automatická převodovka,17771.0,734000,2025.0
Škoda,"OCTAVIA SELECTION 2,0 TDI 85 kW",nafta,manuální převodovka,0.0,784800,2026.0
CUPRA,Formentor VZ 2.0 TSI 310k DSG 4WD,benzín,automatická převodovka,43161.0,779000,2022.0
Audi,A3 Spb 35 TFSI Stronic,benzín,automatická převodovka,18147.0,739000,2025.0
Škoda,"SCALA MONTE CARLO 1,5 TSI 110 kW DSG",benzín,automatická převodovka,25734.0,563300,2024.0
Volkswagen,Tiguan Maraton Edition 1.4 TSI 92KW,benzín,manuální převodovka,74461.0,429000,2018.0
Škoda,"OCTAVIA COMBI ELEGANCE 2,0 TDI DSG",nafta,automatická převodovka,224037.0,149900,2011.0
Volkswagen,"Tiguan Elegance 2,0 TDI 142 kW 4MOT",nafta,automatická převodovka,20394.0,1094000,2024.0
Volkswagen,"Taigo Friends 1,0 TSI 85 kW 7DSG",benzín,automatická převodovka,0.0,610000,2026.0
Volkswagen,"Touran Friends 1,5 TSI 110 kW EVO2 7DSG",benzín,automatická převodovka,0.0,890000,2026.0
Audi,A8 3.0 TDI QUATTRO,nafta,automatická převodovka,249901.0,449900,2017.0
Škoda,"OCTAVIA AMBITION 2,0 TDI 85 kW DSG",nafta,automatická převodovka,85039.0,469900,2022.0
Škoda,"SCALA STYLE 1,0 TSI 81 kW",benzín,manuální převodovka,124454.0,349900,2023.0
CUPRA,Leon SP 1.5 eTSI 150k DSG,hybrid,automatická převodovka,0.0,824900,2026.0
CUPRA,Leon SP 1.5 eTSI 150k DSG,hybrid,automatická převodovka,0.0,824900,2026.0
CUPRA,Terramar 2.0 TSI 204k DSG 4WD,benzín,automatická převodovka,0.0,1014900,2026.0
Volkswagen,"Taigo Life 1,0 TSI 7DSG",benzín,automatická převodovka,122163.0,364000,2022.0
Volkswagen,"T-Roc 2,0 TDI CL 85 kW",nafta,manuální převodovka,90021.0,409000,2022.0
Volkswagen,"T-Cross Life 1,0 TSI 70 kW 5G",benzín,manuální převodovka,42446.0,419000,2021.0
Škoda,"KAMIQ MONTE CARLO 1,0 TSI 85 kW DSG",benzín,automatická převodovka,7000.0,599900,
Škoda,"FABIA SELECTION 1,0 MPI 59 kW",benzín,manuální převodovka,26208.0,354000,2024.0
Škoda,"KAMIQ TOP SELECTION 1,0 TSI DSG 85kW",benzín,automatická převodovka,24496.0,564000,2024.0
CUPRA,Formentor 2.0 TSI 204k DSG 4WD,benzín,automatická převodovka,0.0,1029900,2026.0
CUPRA,Formentor 2.0 TSI 204k DSG 4WD,benzín,automatická převodovka,0.0,939900,2026.0
Škoda,"KAMIQ SELECTION 1,0 TSI 85 kW",benzín,manuální převodovka,10828.0,469900,2024.0
Škoda,"SCALA AMBITION 1,6 TDI 85 kW",nafta,manuální převodovka,142382.0,249900,2019.0
Volkswagen Užitkové vozy,"Multivan Style 2,0 TDI DSG",nafta,automatická převodovka,6065.0,1479900,2024.0
Škoda,"OCTAVIA COMBI ACTIVE 1,2 TSI 77 kW",benzín,manuální převodovka,196361.0,99000,2012.0
Volkswagen,"Touran Comfortline 2,0 TDI 7DSG",nafta,automatická převodovka,161302.0,429000,2020.0
Audi,Q7 50 TDI QUATTRO,nafta,automatická převodovka,101515.0,1299990,2021.0
Škoda,"KAMIQ FIRST EDITION 1,0 TSI DSG 85kW",benzín,automatická převodovka,36098.0,559000,2024.0
Škoda,"SCALA FIRST EDITION 1,0 TSI DSG 85kW",benzín,automatická převodovka,22129.0,549000,2024.0
Audi,A6 Avant Sport 55 TFSI quattro Stronic,benzín,automatická převodovka,12828.0,1849900,2024.0
Škoda,"SCALA STYLE 1,0 TSI 70 kW",benzín,manuální převodovka,88140.0,339000,2022.0
Škoda,"OCTAVIA COMBI STYLE 2,0 TDI 110 kW",nafta,manuální převodovka,104595.0,529900,2023.0
Audi,Q7 3.0 TDI Quattro S- LINE,nafta,automatická převodovka,74672.0,899900,2018.0
Volkswagen,"TIGUAN LIFE 1,5 TSI 110 KW EVO 7DSG",benzín,automatická převodovka,67823.0,574900,2020.0
Mazda,"CX-30 2,0 Skyactive",benzín,manuální převodovka,42351.0,459900,2020.0
CUPRA,Formentor 2.0 TSI 204k DSG 4WD,benzín,automatická převodovka,0.0,924900,2026.0
Audi,Q3 Spb TFSI 150 kW quattro Stronic,benzín,automatická převodovka,0.0,1599900,2026.0
Audi,Q3 TFSI 150 kW quattro Stronic,benzín,automatická převodovka,,1619900,
Audi,Q5 TDI quattro Stronic,nafta,automatická převodovka,0.0,2099000,2026.0
SEAT,CUPRA LEON SP 2.0 TSI 300K DSG,benzín,automatická převodovka,21525.0,819000,2023.0
Škoda,"SUPERB STYLE 2,0 TDI 140 kW DSG",nafta,automatická převodovka,172614.0,459000,2020.0
Škoda,"OCTAVIA TOP SELECTION 2,0 TDI DSG 110 kW",nafta,automatická převodovka,10624.0,684900,2024.0
Škoda,"OCTAVIA COMBI STYLE 2,0 TSI 140 kW 4x4 D",benzín,automatická převodovka,145151.0,429000,2019.0
Audi,A6 AVANT SPORT 55 TFSI E 270 KW QUATTRO,hybrid,automatická převodovka,177359.0,629900,2020.0
Škoda,"FABIA AMBITION 1,0 TSI 70 kW",benzín,manuální převodovka,89470.0,314000,2022.0
Volkswagen,"Passat Business 2,0 TDI DSG 110 kW",nafta,automatická převodovka,31969.0,824000,2024.0
Volkswagen,"Tiguan R-Line 1,5 eTSI 110 kW mHEV",benzín,automatická převodovka,0.0,1079900,2026.0
Volkswagen,"Tiguan R-Line People 1,5 eTSI 110kW mHEV",benzín,automatická převodovka,0.0,1111900,2026.0
Škoda,"OCTAVIA COMBI SPORTLINE 1,5 TSI 110 DSG",benzín,automatická převodovka,0.0,885000,2026.0
Škoda,"OCTAVIA COMBI SPORTLINE 1,5 TSI 110 DSG",benzín,automatická převodovka,0.0,885000,2026.0
Škoda,"OCTAVIA COMBI SPORTLINE 1,5 TSI 110 DSG",benzín,automatická převodovka,0.0,885000,2026.0
Škoda,"KAMIQ SELECTION 1,0 TSI 85 kW",benzín,manuální převodovka,0.0,595200,2026.0
Škoda,"KAMIQ SELECTION 1,5 TSI 110 kW DSG",benzín,automatická převodovka,0.0,685800,2026.0
Škoda,"OCTAVIA SPORTLINE 1,5 TSI 110 kW DSG",benzín,automatická převodovka,0.0,883300,2026.0
Škoda,"KAMIQ SELECTION 1,0 TSI 85 kW DSG",benzín,automatická převodovka,0.0,624800,2026.0
Škoda,"OCTAVIA SPORTLINE 1,5 TSI 110 kW DSG",benzín,automatická převodovka,0.0,815000,2026.0
Škoda,"OCTAVIA SELECTION 1,5 TSI 110 kW",benzín,manuální převodovka,0.0,751300,2026.0
Škoda,"OCTAVIA SELECTION 1,5 TSI 110 kW",benzín,manuální převodovka,0.0,689000,2026.0
Škoda,"OCTAVIA SELECTION 1,5 TSI 110 kW",benzín,manuální převodovka,0.0,689000,2026.0
Škoda,"OCTAVIA SELECTION 1,5 TSI 110 kW",benzín,manuální převodovka,0.0,789700,2026.0
Škoda,"OCTAVIA SELECTION 1,5 TSI 110 kW",benzín,manuální převodovka,0.0,725000,2026.0
Honda,CIVIC 5D 2.0 i-MMD Sport 2026,hybrid,automatická převodovka,0.0,783900,2026.0
Audi,Q7 50TDI QUATTRO 210KW,nafta,automatická převodovka,115141.0,1249900,2020.0
Audi,Q3 Spb TFSI 110 kW Stronic,benzín,automatická převodovka,0.0,1439000,2026.0
Audi,Q3 Spb TFSI 110 kW Stronic,benzín,automatická převodovka,0.0,1199000,2026.0
Audi,Q3 Spb TFSI 150 kW quattro Stronic,benzín,automatická převodovka,0.0,1599000,2026.0
Audi,Q3 Spb Sline TFSI 195 kW quattro Stronic,benzín,automatická převodovka,0.0,1679000,2026.0
Audi,Q3 TFSI 110 kW Stronic,benzín,automatická převodovka,0.0,1179000,2026.0
Audi,Q3 TFSI 150 kW quattro Stronic,benzín,automatická převodovka,1000.0,1499000,2026.0
Audi,Q3 Sline TFSI 195 kW quattro Stronic,benzín,automatická převodovka,0.0,1619000,2026.0
Audi,"Q3 2,0 TDI 110 KW QUATTRO",nafta,manuální převodovka,64610.0,619000,2020.0
Škoda,"OCTAVIA SELECTION 2,0 TDI 110 kW DSG",nafta,automatická převodovka,0.0,879000,2026.0
Škoda,"OCTAVIA COMBI M-HEV STYLE 1,5 TSI DSG",benzín,automatická převodovka,42972.0,593000,2023.0
Škoda,"KAROQ SELECTION 1,5 TSI 110 kW DSG",benzín,automatická převodovka,0.0,859000,2026.0
Škoda,"KAROQ SPORTLINE 1,5 TSI 110 kW DSG",benzín,automatická převodovka,0.0,899000,2026.0
Škoda,"KAROQ SPORTLINE 1,5 TSI 110 kW DSG",benzín,automatická převodovka,0.0,947000,2026.0
Škoda,"KAMIQ MONTE CARLO 1,5 TSI 110 kW DSG",benzín,automatická převodovka,0.0,744700,2026.0
Škoda,"KAMIQ SELECTION 1,5 TSI 110 kW DSG",benzín,automatická převodovka,0.0,692100,2026.0
Škoda,"KAROQ SELECTION 2,0 TDI 110 kW DSG",nafta,automatická převodovka,0.0,941900,2026.0
Škoda,"KAROQ SPORTLINE 2,0 TDI 110 kW DSG",nafta,automatická převodovka,0.0,995000,2026.0
Škoda,"KAROQ SPORTLINE 2,0 TDI 110 kW DSG",nafta,automatická převodovka,0.0,995000,2026.0
Škoda,"KAMIQ SELECTION 1,0 TSI 85 kW",benzín,manuální převodovka,0.0,600700,2026.0
Škoda,"KAMIQ SELECTION 1,0 TSI 85 kW DSG",benzín,automatická převodovka,0.0,629700,2026.0
Škoda,"KAMIQ SELECTION 1,5 TSI 110 kW",benzín,manuální převodovka,0.0,624700,2026.0
Škoda,"FABIA SELECTION 1,0 TSI 85 kW DSG",benzín,automatická převodovka,0.0,529800,2026.0
Škoda,"FABIA SELECTION 1,0 TSI 85 kW DSG",benzín,automatická převodovka,0.0,515000,2026.0
Škoda,"FABIA SELECTION 1,0 TSI 85 kW",benzín,manuální převodovka,0.0,475200,2026.0
Škoda,"FABIA SELECTION 1,0 MPI 59 kW",benzín,manuální převodovka,0.0,411300,2026.0
Škoda,"FABIA SELECTION 1,0 TSI 70 kW",benzín,manuální převodovka,0.0,455200,2026.0
Škoda,"KODIAQ SELECTION 2,0 TDI 110 kW DSG",nafta,automatická převodovka,0.0,1151900,2026.0
Škoda,"KODIAQ SELECTION 2,0 TDI 142 kW DSG 4x4",nafta,automatická převodovka,0.0,1524000,2026.0
Škoda,"OCTAVIA COMBI SELECTION 1,5 TSI 110 kW",benzín,manuální převodovka,0.0,739000,2026.0
Škoda,"OCTAVIA COMBI SELECTION 1,5 TSI 110 kW",benzín,manuální převodovka,0.0,777800,2026.0
Škoda,"OCTAVIA COMBI SPORTLINE 2,0 TDI 110 kW D",nafta,automatická převodovka,0.0,945000,2026.0
Audi,Q8 50 TDI quattro S line,nafta,automatická převodovka,106135.0,1199900,2021.0
Škoda,"OCTAVIA STYLE 2,0 TDI 110 kW DSG 4x4",nafta,automatická převodovka,101566.0,525000,2021.0
Audi,Q5 40 TDI quattro Stronic,nafta,automatická převodovka,65856.0,899900,2022.0
Škoda,"SCALA STYLE 1,0 TSI 81 kW",benzín,manuální převodovka,27608.0,424000,2022.0
SEAT,ARONA XPERIENCE 1.0 TSI 110K,benzín,manuální převodovka,28899.0,409000,2022.0
Škoda,"FABIA SELECTION 1,0 TSI 70 kW",benzín,manuální převodovka,0.0,445000,2026.0
Volkswagen,T-CROSS LIFE  1.0 TSI 70 KW 5G,benzín,manuální převodovka,4522.0,419000,2024.0
Škoda,"KAMIQ SELECTION 1,0 TSI 85 kW",benzín,manuální převodovka,0.0,539900,2026.0
Škoda,"KAMIQ SELECTION 1,0 TSI 85 kW",benzín,manuální převodovka,0.0,559900,2026.0
Škoda,"KAMIQ SELECTION 1,0 TSI 85 kW DSG",benzín,automatická převodovka,0.0,599900,2026.0
Škoda,"KAMIQ SELECTION 1,0 TSI 85 kW DSG",benzín,automatická převodovka,0.0,599900,2026.0
SEAT,Leon SP FR 1.5 eTSI 150k DSG,benzín,automatická převodovka,26734.0,539900,2023.0
Škoda,"OCTAVIA TOP SELECTION 1,5 TSI 110 kW DSG",benzín,automatická převodovka,30408.0,629900,2024.0
Škoda,"OCTAVIA TOP SELECTION 1,5 TSI 110 kW DSG",benzín,automatická převodovka,33707.0,599900,2024.0
Honda,"CIVIC 5D 1,0 COMFORT SPORT LINE",benzín,manuální převodovka,22415.0,379000,2022.0
Škoda,"SCALA TOP SELECTION 1,0 TSI 85 kW",benzín,manuální převodovka,9868.0,474000,2024.0
Škoda,"SCALA TOP SELECTION 1,0 TSI 85 kW DSG",benzín,automatická převodovka,31291.0,469900,2024.0
Audi,A4 Avant Sline 40 TDI quattro Stronic,nafta,automatická převodovka,13564.0,1049900,2024.0
Škoda,"KAROQ SPORTLINE 1,5 TSI 110 kW DSG",benzín,automatická převodovka,0.0,945000,2026.0
Škoda,"SUPERB COMBI L&K 2,0 TDI 110 kW DSG",nafta,automatická převodovka,0.0,1159900,2026.0
Volkswagen,"Tiguan People 2,0 TDI 110 kW DSG",nafta,automatická převodovka,28569.0,849900,2024.0
Škoda,"OCTAVIA COMBI SELECTION 2,0 TDI 110 kW D",nafta,automatická převodovka,0.0,839000,2026.0
Škoda,"OCTAVIA COMBI TOP SELECTION 2,0 TDI DSG",nafta,automatická převodovka,20027.0,729000,2025.0
Škoda,"KODIAQ SPORTLINE 1,5 TSI 110 kW DSG",benzín,automatická převodovka,23322.0,789000,2022.0
Škoda,"SCALA TOP SELECTION 1,0 TSI 85 kW DSG",benzín,automatická převodovka,14484.0,509000,2024.0
Škoda,"KAROQ SELECTION 1,5 TSI 110 kW DSG",benzín,automatická převodovka,16856.0,699000,2024.0
Volkswagen,"Golf Variant People 1,5 eTSI 7DSG mHEV",benzín,automatická převodovka,27493.0,609900,2024.0
Škoda,"SCALA STYLE 1,0 TSI 70 kW",benzín,manuální převodovka,38494.0,349000,2022.0
Audi,Q3 Spb Sline 35 TDI quattro Stronic,nafta,automatická převodovka,12834.0,1139900,2024.0
Audi,A4 Avant Sline 40 TDI quattro Stronic,nafta,automatická převodovka,14852.0,1059900,2024.0
Audi,A1 Sportback S line 40 TFSI 152 kW,benzín,automatická převodovka,0.0,1019000,2026.0
Volkswagen,"ID.3 GTX Performance 240 kW, 79 kWh",elektro,automatická převodovka,5000.0,985000,2025.0
Škoda,"KAROQ STYLE 1,5 TSI 110 kW DSG",benzín,automatická převodovka,92424.0,579900,2022.0
Audi,A4 Avant Sline 40 TDI quattro Stronic,nafta,automatická převodovka,4947.0,1079900,2025.0
Renault,"KADJAR 1,5 DCI 81kW AUTOMAT",nafta,automatická převodovka,124910.0,239000,2016.0
Škoda,"OCTAVIA COMBI AMBITION 1,0 TSI 81 kW DSG",benzín,automatická převodovka,132500.0,384000,2021.0
SEAT,Leon SP FR 1.5 eTSI 150k DSG,benzín,automatická převodovka,69305.0,509000,2022.0
Škoda,"SUPERB COMBI L&K 2,0 TDI 142 kW DSG 4x4",nafta,automatická převodovka,40400.0,1039900,2024.0
Škoda,"SUPERB COMBI L&K 2,0 TDI 142 kW DSG 4x4",nafta,automatická převodovka,21941.0,1059000,2024.0
Škoda,"OCTAVIA COMBI STYLE 2,0 TDI 110 kW",nafta,manuální převodovka,31950.0,595000,2024.0
Škoda,"SUPERB COMBI L&K 2,0 TDI 110 kW DSG",nafta,automatická převodovka,0.0,1159900,2026.0
Škoda,"SUPERB COMBI L&K 2,0 TDI 110 kW DSG",nafta,automatická převodovka,0.0,1254000,2026.0
Škoda,"KODIAQ SELECTION 2,0 TDI 142 kW DSG 4x4",nafta,automatická převodovka,0.0,1449900,2026.0
Škoda,"KODIAQ SPORTLINE 2,0 TDI 142 kW DSG 4x4",nafta,automatická převodovka,0.0,1407200,2026.0
Škoda,"KODIAQ SPORTLINE 2,0 TDI 142 kW DSG 4x4",nafta,automatická převodovka,0.0,1379900,2026.0
Škoda,"SUPERB COMBI STYLE 2,0 TDI 140 kW DSG 4x",nafta,automatická převodovka,98408.0,519900,2019.0
Volkswagen,"Passat Elegance 2,0 TDI 110 kW DSG",nafta,automatická převodovka,20405.0,849900,2024.0
Volkswagen,"Golf Variant Style 1,5 eTSI 7DSG mHEV",benzín,automatická převodovka,30165.0,619900,2024.0
CUPRA,Terramar 2.0 TSI 204k DSG 4WD,benzín,automatická převodovka,0.0,1014900,2026.0
Škoda,"OCTAVIA COMBI AMBITION 2,0 TDI 85 kW",nafta,manuální převodovka,93208.0,394000,2022.0
Škoda,"SUPERB COMBI SEL. 2,0 TSI DSG 4x4 195kW",benzín,automatická převodovka,30621.0,999000,2024.0
Volkswagen,"Passat R-Line People 2,0 TDI 110 kW",nafta,automatická převodovka,,1129900,
Volkswagen,"Tiguan Life 1,5 TSI 110 kW EVO 7DSG",benzín,automatická převodovka,36155.0,749000,2023.0
Volkswagen,"Tayron People 1,5 eTSI 110 kW mHEV",benzín,automatická převodovka,0.0,1007900,2026.0
Volkswagen,"Tayron People 1,5 eTSI 110 kW mHEV",benzín,automatická převodovka,0.0,984900,2026.0
CUPRA,Ateca 2.0 TSI 190k DSG 4WD,benzín,automatická převodovka,0.0,929900,2026.0
CUPRA,Ateca 1.5 TSI 150k DSG,benzín,automatická převodovka,0.0,829900,2026.0
Škoda,"OCTAVIA SELECTION 1,5 TSI 110 kW",benzín,manuální převodovka,4831.0,569900,2024.0
Škoda,"OCTAVIA TOP SELECTION 2,0 TDI 85 kW",nafta,manuální převodovka,19702.0,609900,2024.0
Škoda,"KODIAQ STYLE 2,0 TDI 140 kW DSG 4x4",nafta,automatická převodovka,147865.0,629000,2020.0
Škoda,"KAROQ ACTIVE 2,0 TDI 85 kW DSG",nafta,automatická převodovka,230016.0,339000,2021.0
Volkswagen Užitkové vozy,"Akční California Beach 2,0 TDI",nafta,automatická převodovka,0.0,1779900,2026.0
Škoda,"SUPERB COMBI SELECTION 2,0 TDI 110 kW DS",nafta,automatická převodovka,0.0,999900,2026.0
Škoda,"SCALA STYLE 1,0 TSI 85 kW DSG",benzín,automatická převodovka,17295.0,424000,2020.0
Volkswagen,"Polo People 1,0 TSI 70 kw 5G",benzín,manuální převodovka,0.0,496900,2026.0
Audi,A6 Avant Sport 50 TDI quattro Tiptronic,nafta,automatická převodovka,135319.0,879900,2021.0
Škoda,"KAROQ SELECTION 2,0 TDI 85 kW",nafta,manuální převodovka,0.0,887900,2026.0
Škoda,"KAMIQ SELECTION 1,5 TSI 110 kW DSG",benzín,automatická převodovka,0.0,672900,2026.0
Škoda,"SCALA SELECTION 1,5 TSI 110 kW",benzín,manuální převodovka,0.0,569900,2026.0
Škoda,"SCALA SELECTION 1,5 TSI 110 kW DSG",benzín,automatická převodovka,0.0,629900,2026.0
Škoda,"KAMIQ SELECTION 1,5 TSI 110 kW",benzín,manuální převodovka,0.0,659900,2026.0
Škoda,"KAMIQ SELECTION 1,5 TSI 110 kW",benzín,manuální převodovka,0.0,647900,2026.0
Škoda,"KAMIQ SELECTION 1,0 TSI 85 kW DSG",benzín,automatická převodovka,0.0,579900,2026.0
Škoda,"KAMIQ SELECTION 1,0 TSI 85 kW",benzín,manuální převodovka,0.0,549900,2026.0
Škoda,"OCTAVIA COMBI SELECTION 2,0 TDI 85 kW",nafta,manuální převodovka,0.0,765000,2026.0
Škoda,"KODIAQ AMBITION 2,0 TDI 110 kW DSG 4x4",nafta,automatická převodovka,79738.0,555000,2019.0
